0.80529 0.14810
0.70574 0.78630
0.98994 0.08446
0.75158 0.88198
0.16262 0.20171
0.78077 0.31077
0.36170 0.67896
0.95691 0.72928
0.90896 0.47022
0.32469 0.75070
0.84215 0.65196
0.30757 0.32507
0.40040 0.06653
0.70081 0.46429
0.10218 0.08817
0.53309 0.65707
0.78543 0.31169
0.54004 0.36501
0.22934 0.29136
0.05064 0.10539
0.31945 0.94931
0.55274 0.02879
0.26673 0.61764
0.86165 0.48207
0.57017 0.73700
0.49759 0.78605
0.02120 0.89884
0.16167 0.75012
0.16424 0.44245
0.29716 0.12427
0.20110 0.53442
0.01121 0.90650
0.93153 0.91064
0.77695 0.83492
0.60407 0.52301
0.93001 0.37730
0.74399 0.13501
0.60877 0.03672
0.69815 0.90296
0.38071 0.71889
0.61748 0.61387
0.87117 0.70300
0.71410 0.93855
0.16876 0.55095
0.82836 0.32336
0.98843 0.31710
0.53181 0.29278
0.88627 0.69066
0.22231 0.61494
0.40254 0.02131
0.62484 0.66165
0.28007 0.48932
0.73271 0.73140
0.64918 0.92422
0.55929 0.61818
0.47121 0.11453
0.60855 0.87837
0.89471 0.19027
0.61129 0.45464
0.31103 0.65231
0.29691 0.80169
0.05608 0.57382
0.11991 0.80368
0.52007 0.54976
0.58885 0.53504
0.63949 0.07029
0.94390 0.67898
0.61560 0.83031
0.12623 0.39418
0.81048 0.74039
0.17165 0.09130
0.83304 0.40290
0.08632 0.61062
0.84840 0.44573
0.76405 0.58769
0.66724 0.50781
0.26872 0.53617
0.73036 0.91504
0.49313 0.25063
0.71358 0.51437
0.05310 0.16449
0.16073 0.21090
0.77013 0.21472
0.26593 0.73440
0.76271 0.69412
0.93618 0.73508
0.75506 0.17224
0.44568 0.61159
0.85053 0.27416
0.99959 0.65171
0.47625 0.21724
0.32724 0.53056
0.68552 0.77796
0.79531 0.18883
0.86994 0.49925
0.39088 0.02433
0.63136 0.21208
0.56618 0.78312
0.88169 0.86255
0.83903 0.87380
0.74376 0.18265
0.93943 0.56814
0.55592 0.58511
0.05261 0.96746
0.37882 0.55893
0.92801 0.23314
0.85455 0.61370
0.43174 0.18331
0.23746 0.52629
0.56435 0.74107
0.02006 0.75070
0.05020 0.87989
0.66477 0.50974
0.59347 0.84411
0.26615 0.03664
0.53856 0.66278
0.46823 0.16079
0.67166 0.30786
0.56911 0.42829
0.82867 0.52262
0.72642 0.12212
0.26617 0.61487
0.51580 0.79640
0.05275 0.87188
0.53554 0.32088
0.92148 0.86836
0.49683 0.97240
0.58171 0.30491
0.43031 0.90712
0.12732 0.76068
0.29298 0.76052
0.28825 0.30114
0.48026 0.67655
0.96339 0.15624
0.57746 0.29339
0.51444 0.28834
0.23682 0.55154
0.19074 0.79880
0.46179 0.39896
0.62148 0.36095
0.95760 0.08369
0.54556 0.48891
0.53240 0.63982
0.12167 0.18184
0.14909 0.31327
0.59380 0.58516
0.06977 0.25616
0.89592 0.37592
0.67157 0.68594
0.91491 0.17429
0.65039 0.30151
0.74031 0.93229
0.30589 0.48919
0.31836 0.56597
0.47389 0.47386
0.48026 0.80450
0.62214 0.09634
0.63306 0.98723
0.66215 0.29570
0.60048 0.28931
0.16442 0.22868
0.67561 0.01379
0.18106 0.57309
0.07062 0.83796
0.82340 0.45639
0.01773 0.12942
0.91317 0.03506
0.58707 0.87002
0.21130 0.27897
0.62499 0.93900
0.71133 0.05820
0.95691 0.75725
0.76331 0.91760
0.99930 0.06228
0.14451 0.90581
0.40409 0.63207
0.30953 0.50529
0.80727 0.87864
0.53463 0.89600
0.40029 0.15339
0.85325 0.39926
0.22571 0.59164
0.22101 0.20431
0.59441 0.06097
0.18675 0.36854
0.51325 0.90850
0.23746 0.93800
0.02416 0.99264
0.95218 0.14842
0.10172 0.95953
0.73392 0.77890
0.09792 0.77755
0.06106 0.84870
0.14792 0.95632
0.49076 0.16441
0.69354 0.34682
0.05027 0.18517
0.29964 0.14041
0.40774 0.16315
0.31285 0.81358
0.07605 0.30284
0.09233 0.43170
0.07552 0.91765
0.12801 0.88292
0.83788 0.01873
0.74512 0.77852
0.28612 0.27210
0.78963 0.19709
0.32334 0.92987
0.85867 0.64597
0.41275 0.80367
0.85749 0.69267
0.31651 0.83443
0.96326 0.93195
0.63720 0.60248
0.65290 0.91390
0.39675 0.52951
0.87470 0.66324
0.15615 0.85678
0.78926 0.91648
0.99814 0.42154
0.74349 0.15582
0.21779 0.96206
0.28482 0.58805
0.46043 0.84367
0.77367 0.83849
0.89137 0.90872
0.42836 0.74088
0.60362 0.02464
0.22898 0.08726
0.37534 0.10255
0.60827 0.96749
0.46027 0.72569
0.53334 0.13314
0.66825 0.41928
0.17033 0.81220
0.28704 0.44417
0.03179 0.79741
0.08727 0.40096
0.61910 0.89574
0.22355 0.36667
0.98348 0.57063
0.70578 0.36310
0.34075 0.56254
0.99125 0.91816
0.02560 0.50698
0.01104 0.22195
0.36757 0.73154
0.34304 0.66306
0.36864 0.44401
0.72755 0.68699
0.33778 0.52817
0.68374 0.01573
0.05253 0.04556
0.20448 0.78350
0.04317 0.85728
0.40970 0.72482
0.84293 0.47756
0.19275 0.53893
0.37621 0.26032
0.94299 0.69968
0.67330 0.40581
0.07099 0.46187
0.66679 0.33170
0.11582 0.91586
0.00414 0.08498
0.73412 0.99884
0.30548 0.88260
0.23351 0.45305
0.08172 0.73166
0.41898 0.31037
0.81155 0.28228
0.37688 0.15131
0.41309 0.80915
0.80850 0.10192
0.86104 0.23981
0.50833 0.20224
0.25939 0.35453
0.94753 0.07718
0.96457 0.06163
0.48987 0.65920
0.12777 0.06560
0.47922 0.21083
0.28378 0.02919
0.84498 0.03403
0.66606 0.04430
0.07909 0.43528
0.10974 0.55880
0.77680 0.72257
0.00901 0.77554
0.05370 0.93599
0.65556 0.55336
0.43015 0.09340
0.85755 0.48188
0.43669 0.58302
0.13006 0.98326
0.64362 0.25453
0.65621 0.05850
0.12161 0.57500
0.33184 0.72899
0.59433 0.87088
0.15172 0.23172
0.80824 0.11339
0.40078 0.50504
0.92924 0.76156
0.72577 0.56753
0.84203 0.78360
0.30146 0.25841
0.98986 0.17877
0.49028 0.18784
0.87120 0.56142
0.76915 0.18490
0.35779 0.69170
0.48954 0.67736
0.58064 0.20507
0.25085 0.01383
0.48034 0.69449
0.50684 0.37332
0.79599 0.11843
0.40424 0.75381
0.89626 0.35972
0.18035 0.07874
0.01286 0.75337
0.91622 0.42816
0.28493 0.10591
0.57310 0.22325
0.88402 0.23018
0.86109 0.78930
0.80252 0.74548
0.86740 0.08351
0.39890 0.12733
0.55410 0.41304
0.82498 0.46447
0.04421 0.16202
0.35711 0.04284
0.38622 0.11239
0.64935 0.35812
0.33629 0.44271
0.94113 0.09791
0.59038 0.21840
0.11379 0.56765
0.06235 0.28806
0.44219 0.37610
0.67324 0.09113
0.71835 0.53939
0.27822 0.02828
0.06293 0.51776
0.34436 0.86202
0.34695 0.14268
0.05509 0.05400
0.22037 0.14213
0.20003 0.81032
0.93312 0.28810
0.05032 0.32479
0.75334 0.91064
0.03491 0.66763
0.89656 0.54238
0.25645 0.54084
0.59308 0.51955
0.20847 0.94298
0.48299 0.58771
0.44660 0.18183
0.29287 0.42264
0.99654 0.14481
0.15704 0.54840
0.07712 0.52969
0.57283 0.69387
0.76870 0.82495
0.45027 0.98926
0.37582 0.04791
0.21584 0.00743
0.94214 0.80611
0.34972 0.39157
0.83314 0.61251
0.67840 0.60915
0.17975 0.14145
0.22665 0.56937
0.34606 0.59920
0.05069 0.09120
0.65471 0.07933
0.65397 0.09750
0.22967 0.43869
0.88681 0.38966
0.07059 0.23460
0.03676 0.41236
0.56530 0.97464
0.43276 0.05819
0.67208 0.05243
0.91257 0.02937
0.10275 0.50266
0.13484 0.53867
0.84978 0.62624
0.75612 0.10198
0.77735 0.41515
0.15029 0.95128
0.18547 0.06169
0.96572 0.67181
0.70844 0.01659
0.24134 0.83786
0.97989 0.25076
0.03673 0.99439
0.41839 0.79991
0.82268 0.04479
0.57143 0.30044
0.20441 0.21461
0.68497 0.83300
0.86215 0.43111
0.72226 0.94967
0.30302 0.31442
0.65426 0.80958
0.99301 0.26022
0.65597 0.82904
0.54427 0.07726
0.22365 0.38568
0.44313 0.96842
0.25456 0.60967
0.99586 0.38135
0.72910 0.89842
0.12893 0.99542
0.66517 0.86226
0.84345 0.30105
0.50190 0.45085
0.71933 0.86415
0.09133 0.03468
0.04668 0.01565
0.08968 0.65941
0.39228 0.28802
0.67633 0.80185
0.38270 0.64554
0.07125 0.49996
0.16748 0.99471
0.82670 0.94560
0.56353 0.90136
0.57949 0.49704
0.76408 0.43281
0.20277 0.09606
0.93399 0.16395
0.74059 0.96045
0.95113 0.93976
0.03145 0.18506
0.00328 0.86793
0.96687 0.61256
0.94960 0.70082
0.09984 0.02097
0.22252 0.43134
0.76809 0.24440
0.39580 0.44481
0.61489 0.20262
0.98958 0.30872
0.17135 0.88768
0.47179 0.49971
0.56554 0.73685
0.58903 0.50571
0.50180 0.78384
0.61049 0.61668
0.38042 0.26639
0.43073 0.55939
0.42170 0.33704
0.01022 0.48634
0.61496 0.47616
0.59817 0.83882
0.89588 0.61753
0.53072 0.79428
0.73245 0.78876
0.62481 0.87666
0.46023 0.42438
0.97290 0.33519
0.84280 0.17545
0.08629 0.29553
0.26095 0.23725
0.20263 0.48196
0.04108 0.59439
0.41781 0.95543
0.95868 0.96977
0.05125 0.32602
0.76463 0.48219
0.27272 0.92224
0.18691 0.91573
0.73351 0.70978
0.73445 0.46578
0.00114 0.63157
0.63699 0.11893
0.81623 0.30514
0.60634 0.06788
0.71888 0.94179
0.18033 0.92088
0.25111 0.96052
0.32065 0.65599
0.63256 0.38507
0.74418 0.62008
0.39887 0.35472
0.87481 0.54261
0.18320 0.69332
0.36664 0.43576
0.18655 0.18483
0.44083 0.94668
0.74256 0.60954
0.36278 0.54770
0.39051 0.29512
0.42696 0.54026
0.29150 0.15437
0.69474 0.13373
0.71179 0.65709
0.89224 0.52134
0.07628 0.62132
0.19373 0.75223
0.97546 0.04882
0.62398 0.54556
0.54735 0.83059
0.85632 0.75597
0.67787 0.15158
0.13901 0.51096
0.99646 0.66691
0.08344 0.90585
0.42921 0.45717
0.28479 0.14627
0.88476 0.13345
0.42225 0.64947
0.42752 0.23827
0.51349 0.44986
0.72991 0.94028
0.81165 0.00421
0.57987 0.48117
0.55811 0.22170
0.91433 0.93953
0.23004 0.68121
0.90280 0.67838
0.46411 0.25354
0.88386 0.77761
0.93594 0.69880
0.40890 0.50102
0.39791 0.82518
0.48720 0.45597
0.88889 0.22192
0.39131 0.98696
0.82123 0.03029
0.07229 0.01227
0.98087 0.32547
0.95169 0.56373
0.04385 0.73173
0.87394 0.57992
0.37869 0.80011
0.76031 0.18937
0.28181 0.79898
0.41349 0.89937
0.31202 0.40762
0.58350 0.44875
0.76116 0.69727
0.18971 0.79864
0.33054 0.03796
0.72534 0.64424
0.55983 0.10637
0.67860 0.39122
0.80708 0.18924
0.16991 0.34180
0.24137 0.60155
0.99316 0.16760
0.10072 0.47017
0.72233 0.44263
0.03175 0.02933
0.57424 0.66092
0.73400 0.30677
0.51236 0.42632
0.39849 0.96003
0.65711 0.39506
0.19315 0.02649
0.36457 0.75977
0.78496 0.53297
0.61133 0.52227
0.03843 0.60478
0.07179 0.25441
0.11460 0.53002
0.65175 0.37684
0.49744 0.93288
0.68720 0.09774
0.91166 0.11904
0.35497 0.42760
0.25609 0.11908
0.75350 0.97092
0.78431 0.21502
0.59118 0.57432
0.82921 0.64748
0.36405 0.89566
0.66608 0.76702
0.80148 0.16259
0.58440 0.02673
0.23840 0.43063
0.20712 0.60604
0.23029 0.20941
0.92538 0.15025
0.66310 0.35755
0.48051 0.69549
0.44364 0.77498
0.13421 0.14791
0.91442 0.05157
0.01216 0.47872
0.95651 0.09611
0.27806 0.85502
0.83395 0.89088
0.93056 0.68558
0.19637 0.47137
0.98166 0.66476
0.34319 0.23813
0.83929 0.75199
0.28006 0.46049
0.01591 0.13124
0.15935 0.44359
0.93092 0.35784
0.56375 0.69985
0.42586 0.43030
0.36883 0.13553
0.26647 0.57129
0.23472 0.78574
0.14226 0.35277
0.51075 0.12485
0.14073 0.21707
0.99275 0.54900
0.81118 0.47631
0.22230 0.05901
0.74918 0.51563
0.91275 0.95707
0.56987 0.22714
0.26828 0.72239
0.30279 0.57163
0.17129 0.99134
0.11659 0.99682
0.36581 0.33675
0.48663 0.18405
0.39946 0.48181
0.59779 0.60350
0.64492 0.16205
0.01363 0.29336
0.63632 0.18628
0.94088 0.17925
0.07418 0.28341
0.87534 0.91145
0.24244 0.56500
0.90991 0.00200
0.68675 0.88880
0.55091 0.84426
0.49986 0.53755
0.61130 0.84120
0.01746 0.43180
0.02406 0.20572
0.13335 0.91175
0.01524 0.73875
0.20245 0.68251
0.97812 0.64094
0.29912 0.36115
0.80689 0.95176
0.43886 0.84991
0.93297 0.22043
0.30297 0.50801
0.94951 0.73148
0.47057 0.28132
0.29536 0.01991
0.76650 0.93098
0.03213 0.60704
0.64515 0.03647
0.64317 0.72737
0.16646 0.81168
0.75515 0.15315
0.75080 0.23111
0.48044 0.73163
0.78800 0.22727
0.71102 0.84477
0.41052 0.39354
0.30050 0.55362
0.79544 0.59749
0.04008 0.61716
0.74181 0.64281
0.50235 0.00255
0.83442 0.44725
0.39967 0.26575
0.40063 0.58285
0.76634 0.18535
0.95945 0.69086
0.10505 0.96570
0.24939 0.06931
0.18857 0.33633
0.82448 0.68728
0.14609 0.81589
0.66743 0.35934
0.43249 0.59548
0.15363 0.69546
0.71664 0.46138
0.12202 0.03846
0.65458 0.80650
0.28254 0.01800
0.74011 0.59627
0.63144 0.36371
0.82180 0.89423
0.00072 0.54803
0.80071 0.27412
0.02832 0.82427
0.85811 0.53876
0.36041 0.64995
0.22630 0.62968
0.07781 0.89502
0.80319 0.55156
0.51398 0.67158
0.81243 0.18580
0.81169 0.85387
0.04581 0.72648
0.12332 0.04721
0.63754 0.48716
0.52232 0.38508
0.33814 0.71433
0.98138 0.87652
0.91753 0.05331
0.97219 0.89008
0.93042 0.63065
0.07485 0.59923
0.43422 0.47421
0.66402 0.91180
0.28788 0.38355
0.88780 0.67334
0.74688 0.17464
0.03037 0.66318
0.23536 0.51088
0.89051 0.19548
0.80533 0.30513
0.13305 0.18118
0.94109 0.44270
0.39415 0.83799
0.70355 0.05338
0.03875 0.26733
0.01559 0.74236
0.42451 0.25619
0.93652 0.09526
0.65473 0.66799
0.92053 0.65651
0.32766 0.64714
0.01997 0.17225
0.60371 0.74459
0.50680 0.34838
0.22527 0.83583
0.95261 0.43252
0.80668 0.10282
0.08663 0.94836
0.51831 0.05891
0.12082 0.03561
0.46343 0.54981
0.56441 0.01723
0.10515 0.92709
0.18132 0.32643
0.09801 0.15585
0.54433 0.47173
0.34986 0.27375
0.81499 0.40508
0.03134 0.94469
0.76304 0.31341
0.14601 0.17792
0.25977 0.69571
0.50262 0.23640
0.89946 0.80770
0.71866 0.36189
0.78536 0.58570
0.25857 0.58365
0.99759 0.44314
0.44730 0.50333
0.92411 0.69260
0.43664 0.36327
0.35291 0.98919
0.46778 0.45728
0.08892 0.12997
0.61556 0.33026
0.87108 0.40796
0.93293 0.85064
0.71886 0.50097
0.66868 0.25870
0.91584 0.54340
0.70551 0.94655
0.84557 0.38076
0.41977 0.16067
0.83922 0.35701
0.66992 0.51193
0.31514 0.95270
0.49102 0.45597
0.12008 0.08643
0.97151 0.13159
0.59641 0.36838
0.11496 0.79381
0.20183 0.81961
0.30032 0.40985
0.47947 0.22780
0.70746 0.76885
0.80954 0.99573
0.61469 0.83042
0.71237 0.82099
0.44597 0.36233
0.95231 0.11457
0.34910 0.18777
0.71849 0.92245
0.15082 0.75533
0.95481 0.49931
0.40044 0.01093
0.07578 0.21818
0.71447 0.47370
0.90686 0.13971
0.14625 0.60242
0.75483 0.25473
0.68779 0.89308
0.57038 0.43390
0.15440 0.03223
0.59115 0.33388
0.84136 0.23800
0.32702 0.90044
0.08770 0.39477
0.65974 0.96007
0.32933 0.52325
0.55995 0.58157
0.67026 0.35864
0.42729 0.28020
0.36070 0.17358
0.31245 0.65878
0.09067 0.67033
0.23427 0.29424
0.02224 0.17127
0.87151 0.59184
0.71595 0.59970
0.23508 0.37906
0.02602 0.78755
0.29710 0.23648
0.41058 0.45035
0.01058 0.82985
0.91061 0.67976
0.18092 0.83836
0.75381 0.11349
0.99440 0.95337
0.29167 0.54775
0.08732 0.77987
0.74447 0.25804
0.45781 0.00919
0.21978 0.99943
0.95122 0.58153
0.09430 0.88603
0.38744 0.69933
0.40553 0.06300
0.87322 0.98085
0.87905 0.11289
0.00117 0.67445
0.42104 0.51488
0.94068 0.08219
0.22399 0.09681
0.57048 0.94111
0.68130 0.69249
0.17114 0.02343
0.14849 0.52020
0.89571 0.52827
0.20263 0.74148
0.12546 0.65816
0.82421 0.14597
0.18864 0.34992
0.21268 0.19114
0.00823 0.34623
0.43551 0.45491
0.85672 0.08057
0.88340 0.35636
0.06518 0.57536
0.29161 0.40312
0.61526 0.52682
0.13366 0.49767
0.37344 0.46417
0.56444 0.58985
0.65119 0.51401
0.32214 0.81371
0.05283 0.90248
0.25629 0.77162
0.17088 0.26744
0.46924 0.98476
0.72738 0.70064
0.03712 0.52032
0.04428 0.77815
0.81309 0.22985
0.59791 0.60914
0.88121 0.38112
0.42628 0.05912
0.63679 0.57117
0.40101 0.52116
0.38415 0.76811
0.01516 0.57561
0.52439 0.46121
0.07224 0.26101
0.70823 0.46370
0.14396 0.95162
0.00825 0.76362
0.81082 0.52573
0.40259 0.22176
0.07223 0.94413
0.94732 0.16740
0.43323 0.18430
0.98664 0.59585
0.73458 0.02496
0.46240 0.73284
0.84285 0.95481
0.71010 0.22122
0.04051 0.54824
0.62000 0.32870
0.74622 0.53159
0.02177 0.96676
0.27483 0.45950
0.44290 0.98264
0.26229 0.53193
0.00880 0.71073
0.68643 0.86720
0.51790 0.87344
0.85311 0.46428
0.80426 0.98099
0.36059 0.08318
0.32097 0.08297
0.81597 0.64304
0.58448 0.82769
0.33712 0.00655
0.95544 0.83751
0.48775 0.60351
0.21138 0.97521
0.06996 0.18882
0.91403 0.10231
0.65309 0.25492
0.51744 0.65966
0.89153 0.88408
0.35591 0.48173
0.18248 0.75318
0.15132 0.43168
0.36295 0.48026
0.79032 0.95603
0.32193 0.35969
0.54110 0.42117
0.16649 0.17635
0.37322 0.58551
0.62394 0.01511
0.37968 0.75147
0.59117 0.99372
0.47767 0.37859
0.48300 0.74534
0.93701 0.64982
0.92843 0.77667
0.55695 0.19563
0.53490 0.72773
0.10441 0.87713
0.75399 0.02225
0.21119 0.12632
0.57787 0.74449
0.95617 0.88540
0.85749 0.98975
0.01860 0.53164
0.07958 0.72480
0.61204 0.62601
0.46065 0.11521
0.94293 0.95198
0.07100 0.72124
0.27861 0.09944
0.07548 0.10715
0.44688 0.62177
0.42673 0.00481
0.77787 0.82853
0.64998 0.90924
0.18776 0.07739
0.84937 0.18928
0.93694 0.90762
0.32858 0.46715
0.95229 0.70016
0.57750 0.59512
0.31512 0.89721
0.65638 0.61718
0.22201 0.79963
0.23045 0.56290
0.40026 0.43235
0.83372 0.78965
0.35246 0.84718
0.64303 0.88518
0.24725 0.92672
0.84680 0.25541
0.99497 0.68974
0.82987 0.07052
0.56836 0.92672
0.92591 0.17160
0.67139 0.79035
0.70041 0.19143
0.64670 0.95792
0.90289 0.07926
0.97632 0.63860
0.95008 0.38718
0.88783 0.81496
0.15446 0.51131
0.79165 0.54606
0.36674 0.53976
0.67391 0.79762
0.49385 0.32721
0.88450 0.65047
0.70383 0.87973
0.48044 0.49416
0.09630 0.82199
0.58228 0.12075
0.98771 0.12701
0.42951 0.09929
0.39612 0.79485
0.92350 0.64667
0.82043 0.30307
0.73678 0.74015
0.31234 0.19036
0.83576 0.85997
0.39036 0.52741
0.02763 0.53899
0.33532 0.29185
0.96013 0.01814
0.34662 0.21669
0.98776 0.82609
0.66302 0.62335
0.98526 0.75294
0.56155 0.93562
0.74700 0.08127
0.48470 0.24547
0.02706 0.81638
0.04725 0.17446
0.58887 0.24470
0.35670 0.47184
0.01440 0.63108
0.40912 0.70169
0.43119 0.54021
0.01319 0.44098
0.19044 0.69762
0.42635 0.96119
0.52461 0.02337
0.64579 0.18633
0.04097 0.10184
0.58677 0.62322
0.72694 0.36260
0.45522 0.91472
0.11891 0.63132
0.83940 0.64420
0.47286 0.34928
0.38771 0.99818
0.39294 0.22287
0.09472 0.21733
0.00351 0.31137
0.41748 0.41270
0.10178 0.77444
0.30145 0.28896
0.95946 0.05778
0.67182 0.36483
0.27930 0.35193
0.08468 0.18435
0.69936 0.57719
0.03526 0.27958
0.08124 0.21987
0.79154 0.75780
0.12913 0.45749
0.89319 0.64704
0.47649 0.40311
0.74918 0.85804
0.34339 0.26261
0.31578 0.97922
0.65606 0.78649
0.95255 0.59405
0.80491 0.98702
0.37720 0.10157
0.12768 0.19063
0.81599 0.02826
0.65726 0.43184
0.87047 0.92853
0.94881 0.88520
0.82233 0.92104
0.36090 0.85086
0.09874 0.11802
0.81265 0.98459
0.84542 0.01710
0.38840 0.35842
0.04469 0.27128
0.36825 0.70043
0.64400 0.09204
0.65250 0.26909
0.76184 0.66383
0.68240 0.32431
0.18190 0.12650
0.39098 0.65022
0.64201 0.99487
0.64109 0.84701
0.25450 0.67992
0.71528 0.29346
0.44394 0.23653
0.91722 0.67435
0.18679 0.93782
0.59358 0.62165
0.07805 0.10645
0.40750 0.48769
0.35176 0.22182
0.61902 0.99963
0.94700 0.71398
0.69334 0.55431
0.80317 0.53258
0.70394 0.73732
0.25223 0.77752
0.89263 0.48541
0.64162 0.97500
0.46274 0.15018
0.56678 0.61696
0.54523 0.61595
0.24523 0.71000
0.68361 0.03143
0.08219 0.48848
0.42153 0.90349
0.80640 0.67320
0.16643 0.29623
0.15537 0.94514
0.82407 0.83029
0.52729 0.71723
0.12916 0.58095
0.36234 0.41872
0.99377 0.88521
0.26475 0.57313
0.22775 0.49651
0.75741 0.86955
0.81489 0.35360
0.57766 0.57508
0.73899 0.77223
0.74942 0.75083
0.65644 0.54606
0.14874 0.29917
0.34443 0.85218
0.57294 0.04388
0.76970 0.58883
0.44500 0.99165
0.05202 0.46049
0.22733 0.34677
0.49961 0.32204
0.56819 0.47932
0.57717 0.92864
0.22765 0.66574
0.38086 0.30228
0.67943 0.56843
0.14945 0.24677
0.93397 0.72237
0.76625 0.35592
0.20556 0.75613
0.39605 0.51566
0.05875 0.73433
0.49818 0.15648
0.75031 0.19226
0.07216 0.48234
0.57479 0.92330
0.13651 0.30398
0.46396 0.14465
